iter	Logloss
0	0.4726738919
1	0.4536429303
2	0.449480419
3	0.4288541421
4	0.4253227714
5	0.4216183254
6	0.4139521098
7	0.4105485865
8	0.4060612389
9	0.402724436
10	0.3988927509
11	0.3734933608
12	0.3706917875
13	0.3691189108
14	0.3560406401
15	0.3529387282
16	0.3441460354
17	0.3419431645
18	0.3403075347
19	0.3372814989
20	0.3333289098
21	0.3301568362
22	0.3258298156
23	0.3238884633
24	0.3199485685
25	0.3187419616
26	0.3156111956
27	0.3134146844
28	0.3116691974
29	0.3085183199
30	0.307156024
31	0.3052067504
32	0.297443679
33	0.2962262207
34	0.2949905515
35	0.2933189083
36	0.2917775104
37	0.2898178944
38	0.2885468822
39	0.2874212137
40	0.2852593018
41	0.2833643523
42	0.2809875926
43	0.2789523185
44	0.2778311612
45	0.2760102619
46	0.2740328356
47	0.2699865029
48	0.2685587338
49	0.2670334881
50	0.2654111669
51	0.2642509252
52	0.2627430263
53	0.2610653997
54	0.2595605632
55	0.2579060321
56	0.2564715927
57	0.2550714734
58	0.2541161157
59	0.2524938872
60	0.2512716728
61	0.2493262699
62	0.2470794318
63	0.2464846648
64	0.2456653715
65	0.2446058063
66	0.2428134762
67	0.2416195751
68	0.2404195504
69	0.2394576029
70	0.2392104102
71	0.2384306757
72	0.2374557313
73	0.2359456187
74	0.2352478662
75	0.2345978319
76	0.2333021627
77	0.2323269201
78	0.2300985483
79	0.228969924
80	0.2271351157
81	0.2256879662
82	0.2247284482
83	0.2235743824
84	0.2224493624
85	0.2193634296
86	0.2180716761
87	0.2162162532
88	0.2156246113
89	0.2149144971
90	0.2141145815
91	0.2122903052
92	0.2113081841
93	0.2105347325
94	0.2096161102
95	0.2084521183
96	0.207935311
97	0.2066569177
98	0.2056044717
99	0.2038691782
100	0.2026288252
101	0.2021990774
102	0.1991663631
103	0.1982623692
104	0.1970891611
105	0.1961595733
106	0.1948695059
107	0.1932051253
108	0.1920064482
109	0.19173649
110	0.1908456047
111	0.1897000305
112	0.188953074
113	0.1878859058
114	0.1869366427
115	0.1862550779
116	0.1855954451
117	0.1843792203
118	0.1838016016
119	0.1831615637
120	0.1828610323
121	0.1818221095
122	0.18118868
123	0.1800313454
124	0.1780753317
125	0.1777022007
126	0.1766312434
127	0.1762370914
128	0.1753770294
129	0.1746708989
130	0.1738722142
131	0.1728063786
132	0.1719154972
133	0.1713538562
134	0.1707464706
135	0.1700086484
136	0.1699063203
137	0.1686449589
138	0.1675525116
139	0.1674586015
140	0.1664296454
141	0.1657938036
142	0.164990781
143	0.1635256774
144	0.1631277478
145	0.1623554778
146	0.1619353989
147	0.1614829536
148	0.1602795414
149	0.1593996862
150	0.1591764419
151	0.1587647218
152	0.1579232763
153	0.1568529086
154	0.1563869829
155	0.1555555762
156	0.1552111881
157	0.154313898
158	0.15351636
159	0.1531506895
160	0.1522105835
161	0.1514277859
162	0.1502885216
163	0.1488276771
164	0.1482913119
165	0.1478458794
166	0.1472949574
167	0.1471984606
168	0.1465664229
169	0.1458074062
170	0.145101272
171	0.1439572538
172	0.143555253
173	0.1428917279
174	0.1425619854
175	0.141873509
176	0.1416194527
177	0.1404213898
178	0.1397464997
179	0.1396109583
180	0.1386862517
181	0.1381828388
182	0.1380946486
183	0.1377548799
184	0.1372828977
185	0.1362722988
186	0.1355975933
187	0.1352272814
188	0.1345891832
189	0.1338683446
190	0.133363492
191	0.1324108179
192	0.1319199373
193	0.1313128662
194	0.1305401785
195	0.1302290297
196	0.1294828183
197	0.1289233181
198	0.1286051451
199	0.1277945453
200	0.1273200126
201	0.1267374402
202	0.1263223524
203	0.1260217813
204	0.1258303274
205	0.1253846513
206	0.1249953928
207	0.1243257774
208	0.1235677494
209	0.1229466669
210	0.1225762594
211	0.1220040295
212	0.1214200992
213	0.1208581843
214	0.1203687628
215	0.1197759431
216	0.1192185019
217	0.1188226793
218	0.1183500237
219	0.1177172825
220	0.1170125743
221	0.1168944385
222	0.1163397518
223	0.1159071816
224	0.1154794318
225	0.1149154892
226	0.1141199528
227	0.113722006
228	0.1128481719
229	0.1124732848
230	0.112257717
231	0.1120639902
232	0.1115988029
233	0.1110032352
234	0.1106128297
235	0.1100752935
236	0.1097426667
237	0.1089181012
238	0.1084483668
239	0.1079273234
240	0.1078862851
241	0.1074700556
242	0.1070770806
243	0.1064823504
244	0.1063014934
245	0.1055283998
246	0.1054588112
247	0.1051787999
248	0.1049164274
249	0.1046292241
250	0.1043796847
251	0.1039674992
252	0.1034115399
253	0.103122245
254	0.1028575723
255	0.1023256734
256	0.1019154547
257	0.1016980725
258	0.1008856006
259	0.1004551961
260	0.100153918
261	0.099583286
262	0.09912300135
263	0.09888334115
264	0.09859012681
265	0.09844031943
266	0.09813012539
267	0.09792486959
268	0.09749426773
269	0.09703454132
270	0.0964107535
271	0.09629505816
272	0.09603347698
273	0.09541652464
274	0.09476047381
275	0.09399596996
276	0.09357483274
277	0.0933755155
278	0.09305221282
279	0.09276180313
280	0.09241889193
281	0.09208923372
282	0.0917994394
283	0.09134978608
284	0.09094203304
285	0.09076284475
286	0.0903673118
287	0.0899167524
288	0.08971160631
289	0.08918466646
290	0.088850512
291	0.08842495704
292	0.08814411268
293	0.08768427999
294	0.08747809286
295	0.08712467946
296	0.08665486692
297	0.08634129471
298	0.08600092806
299	0.08553741924
300	0.08529598605
301	0.08490776771
302	0.08442173555
303	0.08407675663
304	0.08378049181
305	0.0832484624
306	0.08296606339
307	0.08268713584
308	0.08253669955
309	0.08218469081
310	0.08193575906
311	0.08153263936
312	0.08139846579
313	0.08103409037
314	0.08052983118
315	0.08019532715
316	0.07989851408
317	0.07942078369
318	0.07911848055
319	0.07859895123
320	0.07824377167
321	0.07811471139
322	0.07785124924
323	0.07772273315
324	0.07728248058
325	0.07698306694
326	0.07667427559
327	0.07634740269
328	0.07605986737
329	0.07586883993
330	0.07559776959
331	0.07543474367
332	0.07515851784
333	0.07502602284
334	0.07479392019
335	0.07468794267
336	0.07443704785
337	0.07412271358
338	0.07393464322
339	0.07355307628
340	0.07350019254
341	0.07335100642
342	0.07299073611
343	0.07255600893
344	0.07213521798
345	0.07178773448
346	0.07150458049
347	0.0712322904
348	0.070984987
349	0.07057784974
350	0.07047127071
351	0.07030855096
352	0.07011552893
353	0.07004733392
354	0.06978136057
355	0.06951949705
356	0.06919741432
357	0.06898784032
358	0.06880253681
359	0.06860581055
360	0.06839077198
361	0.06814593862
362	0.06790850807
363	0.06777551074
364	0.06764068273
365	0.06762334334
366	0.06722410963
367	0.06710973944
368	0.06692313118
369	0.06670983927
370	0.066670989
371	0.06613827375
372	0.06601488083
373	0.06596686359
374	0.06580874563
375	0.0655708809
376	0.06523152266
377	0.06493357586
378	0.06475710724
379	0.06439210894
380	0.0642651971
381	0.06388272979
382	0.06363046356
383	0.06356741334
384	0.06339627023
385	0.06321229747
386	0.0630864882
387	0.06284961671
388	0.06269056947
389	0.06238151059
390	0.0621940575
391	0.0619652823
392	0.06161122084
393	0.06144256849
394	0.06121467886
395	0.06107604701
396	0.06083073294
397	0.06071617765
398	0.06054883304
399	0.0604881061
400	0.06028592015
401	0.06014558055
402	0.06005392313
403	0.05994535863
404	0.05967235774
405	0.05943850895
406	0.05932810711
407	0.05901222978
408	0.05885296879
409	0.0584891461
410	0.05818750521
411	0.05810914077
412	0.05790776374
413	0.05770209247
414	0.05736138564
415	0.05701328549
416	0.05678309692
417	0.05659901159
418	0.0563734446
419	0.05614887091
420	0.05595410304
421	0.05574870522
422	0.05546421517
423	0.05534388212
424	0.05520562323
425	0.0551083426
426	0.05486176183
427	0.05473091627
428	0.05459022527
429	0.0543581704
430	0.05427191341
431	0.05403820261
432	0.05378404419
433	0.05360311928
434	0.05349831751
435	0.05326206085
436	0.05303297393
437	0.05281662056
438	0.05263422282
439	0.05253040961
440	0.05233191982
441	0.05218204394
442	0.05194015389
443	0.0518344557
444	0.05176307609
445	0.05155282844
446	0.05140064372
447	0.05130868989
448	0.05106688838
449	0.05096860591
450	0.05065387075
451	0.05045228285
452	0.05027405557
453	0.05023321016
454	0.05005123907
455	0.05000072316
456	0.04986867177
457	0.04975735436
458	0.04966704382
459	0.04942947734
460	0.04928523736
461	0.04918785646
462	0.04906366451
463	0.04886069983
464	0.04882304666
465	0.04863174986
466	0.04857751079
467	0.04841360388
468	0.04833672368
469	0.04799031681
470	0.04765406973
471	0.04759801463
472	0.04744481683
473	0.04731888803
474	0.04718268492
475	0.04696236865
476	0.04690853942
477	0.04686352086
